name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;324;0;462;3065;1023;3065;977;0
header;140;142;140;190;1767;190;1767;142
A;949;205;949;233;970;233;970;205
B;959;881;959;910;981;910;981;881
B;459;1269;459;1287;474;1287;474;1269
C;971;1585;971;1616;992;1616;992;1585
A;866;1848;866;1849;868;1849;868;1848
A;517;1880;517;1880;518;1880;518;1880
A;611;2551;611;2551;611;2551;611;2551
B;660;2601;660;2645;687;2645;687;2601
B;620;2602;620;2644;649;2644;649;2602
B;699;2603;699;2645;729;2645;729;2603
C;856;2603;856;2646;885;2646;885;2603
D;994;2738;994;2766;1015;2766;1015;2738
A;718;2767;718;2772;720;2772;720;2767
A;990;2920;990;2922;992;2922;992;2920
