name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;297;0;205;3065;976;3065;884;0
header;66;141;66;178;1677;178;1677;141
A;831;204;831;204;832;204;832;204
A;862;207;862;236;884;236;884;207
A;325;850;325;858;331;858;331;850
B;869;884;869;909;886;909;886;884
A;882;1177;882;1180;887;1180;887;1177
A;461;1292;461;1292;463;1292;463;1292
A;709;1297;709;1299;709;1299;709;1297
C;867;1546;867;1579;890;1579;890;1546
A;773;1721;773;1737;781;1737;781;1721
D;522;1766;522;1782;530;1782;530;1766
B;478;1951;478;1966;486;1966;486;1951
D;866;2223;866;2252;894;2252;894;2223
A;619;2406;619;2422;626;2422;626;2406
A;394;2630;394;2631;395;2631;395;2630
A;872;2694;872;2694;872;2694;872;2694
A;850;2823;850;2829;859;2829;859;2823
