name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;370;0;347;3083;929;3083;952;0
header;102;157;102;211;1737;211;1737;157
A;913;225;913;254;936;254;936;225
A;682;413;682;421;690;421;690;413
A;825;688;825;695;832;695;832;688
B;910;907;910;935;931;935;931;907
A;672;959;672;961;673;961;673;959
D;593;1003;593;1029;623;1029;623;1003
C;901;1565;901;1592;921;1592;921;1565
A;695;1934;695;1942;702;1942;702;1934
D;857;2203;857;2229;886;2229;886;2203
D;901;2239;901;2268;923;2268;923;2239
A;775;2446;775;2462;783;2462;783;2446
B;873;2490;873;2506;881;2506;881;2490
A;840;2502;840;2508;846;2508;846;2502
A;905;2575;905;2578;908;2578;908;2575
D;444;2630;444;2647;453;2647;453;2630
A;390;2680;390;2696;400;2696;400;2680
A;625;2700;625;2707;632;2707;632;2700
